leaf,kernel,mode,radius,L,count,total,key
358317,cube,spherical,2.000000,0.230057,27,27,0
358318,cube,spherical,2.000000,0.230057,123,123,0
358303,cube,spherical,2.000000,0.230057,121,121,0
358304,cube,spherical,2.000000,0.230057,13,13,0
358309,cube,spherical,2.000000,0.230057,17,17,0
358310,cube,spherical,2.000000,0.230057,127,127,0
358295,cube,spherical,2.000000,0.230057,0,0,0
358298,cube,spherical,2.000000,0.230057,0,0,0
358299,cube,spherical,2.000000,0.230057,0,0,0
358302,cube,spherical,2.000000,0.230057,0,0,0
357676,cube,spherical,2.000000,0.920227,0,0,0
357679,cube,spherical,2.000000,0.920227,0,0,0
357725,cube,spherical,2.000000,0.460113,83,83,0
357726,cube,spherical,2.000000,0.460113,0,0,0
357727,cube,spherical,2.000000,0.460113,0,0,0
357728,cube,spherical,2.000000,0.460113,111,111,0
357729,cube,spherical,2.000000,0.460113,109,109,0
357732,cube,spherical,2.000000,0.460113,66,66,0
357680,cube,spherical,2.000000,0.460113,0,0,0
357690,cube,spherical,2.000000,0.460113,0,0,0
357691,cube,spherical,2.000000,0.460113,120,120,0
357715,cube,spherical,2.000000,0.230057,125,125,0
357716,cube,spherical,2.000000,0.230057,14,14,0
357717,cube,spherical,2.000000,0.230057,1,1,0
357718,cube,spherical,2.000000,0.230057,114,114,0
357700,cube,spherical,2.000000,0.230057,69,69,0
357710,cube,spherical,2.000000,0.230057,0,0,0
357711,cube,spherical,2.000000,0.230057,0,0,0
357714,cube,spherical,2.000000,0.230057,0,0,0
357692,cube,spherical,2.000000,0.230057,36,36,0
357695,cube,spherical,2.000000,0.230057,0,0,0
357696,cube,spherical,2.000000,0.230057,0,0,0
357699,cube,spherical,2.000000,0.230057,85,85,0
357603,cube,spherical,2.000000,0.920227,0,0,0
357604,cube,spherical,2.000000,0.920227,0,0,0
357658,cube,spherical,2.000000,0.460113,0,0,0
357675,cube,spherical,2.000000,0.460113,0,0,0
357636,cube,spherical,2.000000,0.230057,0,0,0
357639,cube,spherical,2.000000,0.230057,0,0,0
357650,cube,spherical,2.000000,0.115028,6,6,0
357651,cube,spherical,2.000000,0.115028,29,29,0
357652,cube,spherical,2.000000,0.115028,33,33,0
357653,cube,spherical,2.000000,0.115028,9,9,0
357640,cube,spherical,2.000000,0.115028,29,29,0
357643,cube,spherical,2.000000,0.115028,31,31,0
357644,cube,spherical,2.000000,0.115028,3,3,0
357647,cube,spherical,2.000000,0.115028,1,1,0
357609,cube,spherical,2.000000,0.230057,0,0,0
357618,cube,spherical,2.000000,0.230057,122,122,0
357619,cube,spherical,2.000000,0.230057,0,0,0
357611,cube,spherical,2.000000,0.115028,32,32,0
357612,cube,spherical,2.000000,0.115028,1,1,0
357615,cube,spherical,2.000000,0.115028,3,3,0
357616,cube,spherical,2.000000,0.115028,30,30,0
357579,cube,spherical,2.000000,0.460113,0,0,0
357580,cube,spherical,2.000000,0.460113,20,20,0
357600,cube,spherical,2.000000,0.230057,0,0,0
357601,cube,spherical,2.000000,0.230057,0,0,0
357590,cube,spherical,2.000000,0.115028,19,19,0
357591,cube,spherical,2.000000,0.115028,24,24,0
357596,cube,spherical,2.000000,0.115028,29,29,0
357597,cube,spherical,2.000000,0.115028,2,2,0
357582,cube,spherical,2.000000,0.115028,18,18,0
357583,cube,spherical,2.000000,0.115028,23,23,0
357588,cube,spherical,2.000000,0.115028,20,20,0
357589,cube,spherical,2.000000,0.115028,21,21,0
357571,cube,spherical,2.000000,0.230057,126,126,0
357572,cube,spherical,2.000000,0.230057,0,0,0
357573,cube,spherical,2.000000,0.230057,0,0,0
357574,cube,spherical,2.000000,0.230057,117,117,0
357503,cube,spherical,2.000000,0.460113,1,1,0
357504,cube,spherical,2.000000,0.460113,0,0,0
357505,cube,spherical,2.000000,0.460113,0,0,0
357506,cube,spherical,2.000000,0.460113,4,4,0
357476,cube,spherical,2.000000,0.460113,0,0,0
357492,cube,spherical,2.000000,0.460113,0,0,0
357493,cube,spherical,2.000000,0.460113,0,0,0
357499,cube,spherical,2.000000,0.230057,107,107,0
357500,cube,spherical,2.000000,0.230057,73,73,0
357501,cube,spherical,2.000000,0.230057,0,0,0
357502,cube,spherical,2.000000,0.230057,0,0,0
357487,cube,spherical,2.000000,0.230057,46,46,0
357488,cube,spherical,2.000000,0.230057,4,4,0
357489,cube,spherical,2.000000,0.230057,59,59,0
357483,cube,spherical,2.000000,0.115028,25,25,0
357484,cube,spherical,2.000000,0.115028,5,5,0
357485,cube,spherical,2.000000,0.115028,52,52,0
357486,cube,spherical,2.000000,0.115028,54,54,0
357467,cube,spherical,2.000000,0.230057,0,0,0
357468,cube,spherical,2.000000,0.230057,0,0,0
357469,cube,spherical,2.000000,0.230057,66,66,0
357470,cube,spherical,2.000000,0.230057,96,96,0
357417,cube,spherical,2.000000,0.460113,48,48,0
357419,cube,spherical,2.000000,0.460113,0,0,0
357464,cube,spherical,2.000000,0.460113,0,0,0
357466,cube,spherical,2.000000,0.460113,112,112,0
357452,cube,spherical,2.000000,0.230057,42,42,0
357453,cube,spherical,2.000000,0.230057,75,75,0
357454,cube,spherical,2.000000,0.115028,42,42,0
357455,cube,spherical,2.000000,0.115028,44,44,0
357456,cube,spherical,2.000000,0.115028,49,49,0
357457,cube,spherical,2.000000,0.115028,38,38,0
357448,cube,spherical,2.000000,0.115028,57,57,0
357449,cube,spherical,2.000000,0.115028,50,50,0
357450,cube,spherical,2.000000,0.115028,44,44,0
357451,cube,spherical,2.000000,0.115028,41,41,0
357430,cube,spherical,2.000000,0.230057,24,24,0
357431,cube,spherical,2.000000,0.230057,63,63,0
357432,cube,spherical,2.000000,0.115028,25,25,0
357433,cube,spherical,2.000000,0.115028,18,18,0
357434,cube,spherical,2.000000,0.115028,27,27,0
357435,cube,spherical,2.000000,0.115028,56,56,0
357426,cube,spherical,2.000000,0.115028,41,41,0
357427,cube,spherical,2.000000,0.115028,18,18,0
357428,cube,spherical,2.000000,0.115028,18,18,0
357429,cube,spherical,2.000000,0.115028,21,21,0
357395,cube,spherical,2.000000,0.460113,0,0,0
357412,cube,spherical,2.000000,0.460113,0,0,0
357413,cube,spherical,2.000000,0.460113,3,3,0
357416,cube,spherical,2.000000,0.460113,0,0,0
356811,cube,spherical,2.000000,0.920227,0,0,0
356812,cube,spherical,2.000000,0.920227,0,0,0
356813,cube,spherical,2.000000,0.920227,0,0,0
357025,cube,spherical,2.000000,0.460113,0,0,0
357026,cube,spherical,2.000000,0.460113,0,0,0
357027,cube,spherical,2.000000,0.460113,0,0,0
357028,cube,spherical,2.000000,0.460113,0,0,0
356960,cube,spherical,2.000000,0.460113,35,35,0
356961,cube,spherical,2.000000,0.460113,29,29,0
356966,cube,spherical,2.000000,0.230057,0,0,0
356967,cube,spherical,2.000000,0.230057,0,0,0
356977,cube,spherical,2.000000,0.115028,21,21,0
356978,cube,spherical,2.000000,0.115028,22,22,0
356981,cube,spherical,2.000000,0.115028,21,21,0
356982,cube,spherical,2.000000,0.115028,18,18,0
356969,cube,spherical,2.000000,0.115028,23,23,0
356970,cube,spherical,2.000000,0.115028,23,23,0
356973,cube,spherical,2.000000,0.115028,12,12,0
356974,cube,spherical,2.000000,0.115028,19,19,0
356953,cube,spherical,2.000000,0.230057,126,126,0
356954,cube,spherical,2.000000,0.230057,0,0,0
356955,cube,spherical,2.000000,0.230057,0,0,0
356946,cube,spherical,2.000000,0.115028,14,14,0
356947,cube,spherical,2.000000,0.115028,24,24,0
356950,cube,spherical,2.000000,0.115028,25,25,0
356951,cube,spherical,2.000000,0.115028,22,22,0
356896,cube,spherical,2.000000,0.460113,38,38,0
356897,cube,spherical,2.000000,0.460113,28,28,0
356902,cube,spherical,2.000000,0.230057,0,0,0
356903,cube,spherical,2.000000,0.230057,0,0,0
356904,cube,spherical,2.000000,0.230057,128,128,0
356906,cube,spherical,2.000000,0.115028,21,21,0
356907,cube,spherical,2.000000,0.115028,23,23,0
356910,cube,spherical,2.000000,0.115028,21,21,0
356911,cube,spherical,2.000000,0.115028,23,23,0
356889,cube,spherical,2.000000,0.230057,128,128,0
356890,cube,spherical,2.000000,0.230057,0,0,0
356891,cube,spherical,2.000000,0.230057,0,0,0
356882,cube,spherical,2.000000,0.115028,13,13,0
356883,cube,spherical,2.000000,0.115028,23,23,0
356886,cube,spherical,2.000000,0.115028,20,20,0
356887,cube,spherical,2.000000,0.115028,23,23,0
356845,cube,spherical,2.000000,0.460113,0,0,0
356855,cube,spherical,2.000000,0.460113,0,0,0
356856,cube,spherical,2.000000,0.460113,0,0,0
356839,cube,spherical,2.000000,0.230057,28,28,0
356840,cube,spherical,2.000000,0.230057,75,75,0
356841,cube,spherical,2.000000,0.230057,6,6,0
356842,cube,spherical,2.000000,0.230057,10,10,0
356814,cube,spherical,2.000000,0.460113,0,0,0
356815,cube,spherical,2.000000,0.460113,0,0,0
356816,cube,spherical,2.000000,0.460113,0,0,0
356817,cube,spherical,2.000000,0.460113,0,0,0
356819,cube,spherical,2.000000,0.460113,0,0,0
356822,cube,spherical,2.000000,0.230057,18,18,0
356823,cube,spherical,2.000000,0.230057,24,24,0
356824,cube,spherical,2.000000,0.230057,108,108,0
356825,cube,spherical,2.000000,0.115028,50,50,0
356826,cube,spherical,2.000000,0.115028,47,47,0
356827,cube,spherical,2.000000,0.115028,0,0,0
356828,cube,spherical,2.000000,0.115028,12,12,0
354429,cube,spherical,2.000000,0.920227,0,0,0
354430,cube,spherical,2.000000,0.920227,0,0,0
354638,cube,spherical,2.000000,0.920227,0,0,0
354639,cube,spherical,2.000000,0.920227,0,0,0
354632,cube,spherical,2.000000,0.460113,0,0,0
354633,cube,spherical,2.000000,0.460113,0,0,0
354634,cube,spherical,2.000000,0.460113,0,0,0
354635,cube,spherical,2.000000,0.460113,0,0,0
354637,cube,spherical,2.000000,0.460113,0,0,0
354620,cube,spherical,2.000000,0.230057,0,0,0
354621,cube,spherical,2.000000,0.230057,0,0,0
354622,cube,spherical,2.000000,0.230057,0,0,0
354623,cube,spherical,2.000000,0.230057,110,110,0
354553,cube,spherical,2.000000,0.460113,41,41,0
354577,cube,spherical,2.000000,0.460113,0,0,0
354600,cube,spherical,2.000000,0.460113,28,28,0
354602,cube,spherical,2.000000,0.230057,0,0,0
354603,cube,spherical,2.000000,0.230057,126,126,0
354613,cube,spherical,2.000000,0.230057,50,50,0
354614,cube,spherical,2.000000,0.230057,75,75,0
354579,cube,spherical,2.000000,0.230057,0,0,0
354584,cube,spherical,2.000000,0.115028,20,20,0
354585,cube,spherical,2.000000,0.115028,22,22,0
354586,cube,spherical,2.000000,0.115028,23,23,0
354587,cube,spherical,2.000000,0.115028,18,18,0
354590,cube,spherical,2.000000,0.115028,0,0,0
354591,cube,spherical,2.000000,0.115028,22,22,0
354574,cube,spherical,2.000000,0.230057,0,0,0
354575,cube,spherical,2.000000,0.230057,0,0,0
354566,cube,spherical,2.000000,0.115028,15,15,0
354567,cube,spherical,2.000000,0.115028,20,20,0
354568,cube,spherical,2.000000,0.115028,21,21,0
354569,cube,spherical,2.000000,0.115028,18,18,0
354556,cube,spherical,2.000000,0.115028,21,21,0
354557,cube,spherical,2.000000,0.115028,20,20,0
354558,cube,spherical,2.000000,0.115028,21,21,0
354559,cube,spherical,2.000000,0.115028,22,22,0
354475,cube,spherical,2.000000,0.460113,37,37,0
354515,cube,spherical,2.000000,0.460113,33,33,0
354493,cube,spherical,2.000000,0.230057,0,0,0
354494,cube,spherical,2.000000,0.230057,0,0,0
354509,cube,spherical,2.000000,0.115028,24,24,0
354510,cube,spherical,2.000000,0.115028,20,20,0
354511,cube,spherical,2.000000,0.115028,15,15,0
354512,cube,spherical,2.000000,0.115028,22,22,0
354499,cube,spherical,2.000000,0.115028,20,20,0
354500,cube,spherical,2.000000,0.115028,22,22,0
354501,cube,spherical,2.000000,0.115028,22,22,0
354502,cube,spherical,2.000000,0.115028,15,15,0
354484,cube,spherical,2.000000,0.230057,125,125,0
354489,cube,spherical,2.000000,0.230057,0,0,0
354490,cube,spherical,2.000000,0.230057,0,0,0
354478,cube,spherical,2.000000,0.115028,22,22,0
354479,cube,spherical,2.000000,0.115028,15,15,0
354480,cube,spherical,2.000000,0.115028,21,21,0
354481,cube,spherical,2.000000,0.115028,26,26,0
354433,cube,spherical,2.000000,0.460113,0,0,0
354434,cube,spherical,2.000000,0.460113,0,0,0
354435,cube,spherical,2.000000,0.460113,0,0,0
354436,cube,spherical,2.000000,0.460113,0,0,0
133470,cube,spherical,2.000000,0.920227,0,0,0
133480,cube,spherical,2.000000,0.920227,0,9,0
133481,cube,spherical,2.000000,0.920227,0,0,0
133482,cube,spherical,2.000000,0.920227,4,4,0
133483,cube,spherical,2.000000,0.920227,0,0,0
133484,cube,spherical,2.000000,0.920227,0,0,0
133449,cube,spherical,2.000000,0.460113,72,72,0
133458,cube,spherical,2.000000,0.230057,0,0,0
133459,cube,spherical,2.000000,0.230057,0,2,0
133460,cube,spherical,2.000000,0.230057,25,25,0
133461,cube,spherical,2.000000,0.230057,74,74,0
133450,cube,spherical,2.000000,0.230057,54,54,0
133453,cube,spherical,2.000000,0.230057,11,11,0
133454,cube,spherical,2.000000,0.230057,43,78,0
133457,cube,spherical,2.000000,0.230057,23,23,0
133441,cube,spherical,2.000000,0.230057,0,0,0
133444,cube,spherical,2.000000,0.230057,84,84,0
133445,cube,spherical,2.000000,0.230057,42,42,0
133448,cube,spherical,2.000000,0.230057,0,0,0
133433,cube,spherical,2.000000,0.460113,0,0,0
133434,cube,spherical,2.000000,0.460113,0,0,0
133435,cube,spherical,2.000000,0.460113,49,49,0
133436,cube,spherical,2.000000,0.460113,32,32,0
133369,cube,spherical,2.000000,0.460113,0,0,0
133370,cube,spherical,2.000000,0.460113,17,17,0
133371,cube,spherical,2.000000,0.460113,0,0,0
133372,cube,spherical,2.000000,0.460113,2,2,0
133349,cube,spherical,2.000000,0.460113,11,11,0
133350,cube,spherical,2.000000,0.460113,0,0,0
133341,cube,spherical,2.000000,0.230057,0,44,0
133344,cube,spherical,2.000000,0.230057,15,91,0
133345,cube,spherical,2.000000,0.230057,0,0,0
133348,cube,spherical,2.000000,0.230057,0,0,0
133337,cube,spherical,2.000000,0.230057,0,0,0
133338,cube,spherical,2.000000,0.230057,0,0,0
133339,cube,spherical,2.000000,0.230057,0,38,0
133340,cube,spherical,2.000000,0.230057,1,45,0
133314,cube,spherical,2.000000,0.460113,1,1,0
133318,cube,spherical,2.000000,0.230057,0,39,0
133319,cube,spherical,2.000000,0.230057,0,0,0
133306,cube,spherical,2.000000,0.460113,0,0,0
133309,cube,spherical,2.000000,0.460113,0,0,0
133310,cube,spherical,2.000000,0.460113,116,116,0
133313,cube,spherical,2.000000,0.460113,92,92,0
133245,cube,spherical,2.000000,0.920227,5,5,0
133246,cube,spherical,2.000000,0.920227,123,123,0
133247,cube,spherical,2.000000,0.920227,6,8,0
133248,cube,spherical,2.000000,0.920227,0,0,0
133233,cube,spherical,2.000000,0.460113,33,33,0
133231,cube,spherical,2.000000,0.460113,19,19,0
133232,cube,spherical,2.000000,0.460113,0,0,0
133133,cube,spherical,2.000000,0.460113,26,26,0
133134,cube,spherical,2.000000,0.460113,22,22,0
133115,cube,spherical,2.000000,0.460113,45,45,0
133116,cube,spherical,2.000000,0.460113,36,36,0
133117,cube,spherical,2.000000,0.460113,54,54,0
133118,cube,spherical,2.000000,0.460113,73,73,0
133096,cube,spherical,2.000000,0.460113,32,32,0
133097,cube,spherical,2.000000,0.460113,105,105,0
133098,cube,spherical,2.000000,0.460113,45,45,0
133099,cube,spherical,2.000000,0.460113,53,53,0
133072,cube,spherical,2.000000,0.460113,22,22,0
133073,cube,spherical,2.000000,0.460113,43,43,0
133074,cube,spherical,2.000000,0.460113,32,32,0
133075,cube,spherical,2.000000,0.460113,28,28,0
133064,cube,spherical,2.000000,0.460113,0,0,0
133065,cube,spherical,2.000000,0.460113,19,19,0
133066,cube,spherical,2.000000,0.460113,41,41,0
133067,cube,spherical,2.000000,0.460113,18,18,0
133026,cube,spherical,2.000000,0.460113,18,18,0
133029,cube,spherical,2.000000,0.460113,35,35,0
133018,cube,spherical,2.000000,0.460113,23,23,0
133021,cube,spherical,2.000000,0.460113,15,15,0
132801,cube,spherical,2.000000,1.840453,110,110,0
132949,cube,spherical,2.000000,0.460113,2,2,0
132950,cube,spherical,2.000000,0.460113,3,3,0
132951,cube,spherical,2.000000,0.460113,16,16,0
132952,cube,spherical,2.000000,0.460113,8,8,0
132941,cube,spherical,2.000000,0.460113,22,22,0
132948,cube,spherical,2.000000,0.460113,16,16,0
132933,cube,spherical,2.000000,0.460113,17,17,0
132940,cube,spherical,2.000000,0.460113,18,18,0
132929,cube,spherical,2.000000,0.460113,1,1,0
132930,cube,spherical,2.000000,0.460113,0,0,0
132931,cube,spherical,2.000000,0.460113,2,2,0
132932,cube,spherical,2.000000,0.460113,0,0,0
132832,cube,spherical,2.000000,0.920227,76,76,0
132833,cube,spherical,2.000000,0.920227,15,15,0
132834,cube,spherical,2.000000,0.920227,0,84,0
132814,cube,spherical,2.000000,0.460113,0,0,0
132831,cube,spherical,2.000000,0.460113,1,1,0
132802,cube,spherical,2.000000,0.920227,0,0,0
132803,cube,spherical,2.000000,0.920227,0,0,0
132804,cube,spherical,2.000000,0.920227,0,0,0
132805,cube,spherical,2.000000,0.920227,0,0,0
132806,cube,spherical,2.000000,0.920227,3,3,0
132809,cube,spherical,2.000000,0.920227,50,50,0
132790,cube,spherical,2.000000,0.460113,81,81,0
132791,cube,spherical,2.000000,0.230057,108,108,0
132792,cube,spherical,2.000000,0.230057,41,41,0
132793,cube,spherical,2.000000,0.230057,0,0,0
132794,cube,spherical,2.000000,0.230057,0,0,0
132782,cube,spherical,2.000000,0.230057,3,3,0
132783,cube,spherical,2.000000,0.230057,0,0,0
132788,cube,spherical,2.000000,0.230057,0,0,0
132789,cube,spherical,2.000000,0.230057,7,7,0
132778,cube,spherical,2.000000,0.230057,0,0,0
132779,cube,spherical,2.000000,0.230057,0,0,0
132780,cube,spherical,2.000000,0.230057,9,9,0
132781,cube,spherical,2.000000,0.230057,4,4,0
132758,cube,spherical,2.000000,0.460113,0,84,0
132759,cube,spherical,2.000000,0.460113,1,93,0
132760,cube,spherical,2.000000,0.230057,79,79,0
132761,cube,spherical,2.000000,0.230057,1,1,0
132762,cube,spherical,2.000000,0.230057,0,0,0
132763,cube,spherical,2.000000,0.230057,62,62,0
132750,cube,spherical,2.000000,0.230057,0,0,0
132753,cube,spherical,2.000000,0.230057,0,0,0
132754,cube,spherical,2.000000,0.230057,39,39,0
132757,cube,spherical,2.000000,0.230057,17,17,0
132744,cube,spherical,2.000000,0.460113,103,103,0
132747,cube,spherical,2.000000,0.460113,40,40,0
132748,cube,spherical,2.000000,0.460113,122,122,0
132738,cube,spherical,2.000000,0.230057,22,22,0
132739,cube,spherical,2.000000,0.230057,0,0,0
132740,cube,spherical,2.000000,0.230057,9,9,0
132741,cube,spherical,2.000000,0.230057,48,48,0
132730,cube,spherical,2.000000,0.460113,115,115,0
132722,cube,spherical,2.000000,0.230057,0,0,0
132725,cube,spherical,2.000000,0.230057,0,0,0
132726,cube,spherical,2.000000,0.230057,0,0,0
132729,cube,spherical,2.000000,0.230057,0,0,0
132714,cube,spherical,2.000000,0.230057,17,17,0
132717,cube,spherical,2.000000,0.230057,0,0,0
132718,cube,spherical,2.000000,0.230057,26,26,0
132721,cube,spherical,2.000000,0.230057,33,33,0
132706,cube,spherical,2.000000,0.230057,15,15,0
132709,cube,spherical,2.000000,0.230057,5,5,0
132710,cube,spherical,2.000000,0.230057,0,0,0
132713,cube,spherical,2.000000,0.230057,19,19,0
132597,cube,spherical,2.000000,0.460113,56,56,0
132617,cube,spherical,2.000000,0.230057,6,6,0
132618,cube,spherical,2.000000,0.230057,58,58,0
132619,cube,spherical,2.000000,0.230057,0,0,0
132620,cube,spherical,2.000000,0.230057,0,0,0
132602,cube,spherical,2.000000,0.230057,3,3,0
132603,cube,spherical,2.000000,0.230057,2,2,0
132604,cube,spherical,2.000000,0.230057,104,104,0
132605,cube,spherical,2.000000,0.230057,32,32,0
132591,cube,spherical,2.000000,0.230057,0,0,0
132592,cube,spherical,2.000000,0.230057,0,0,0
132593,cube,spherical,2.000000,0.230057,1,1,0
132594,cube,spherical,2.000000,0.230057,1,1,0
132581,cube,spherical,2.000000,0.460113,0,99,0
132582,cube,spherical,2.000000,0.460113,55,55,0
132585,cube,spherical,2.000000,0.460113,46,46,0
132586,cube,spherical,2.000000,0.460113,0,111,0
132528,cube,spherical,2.000000,0.460113,0,0,0
132529,cube,spherical,2.000000,0.460113,0,0,0
132541,cube,spherical,2.000000,0.460113,0,0,0
132542,cube,spherical,2.000000,0.460113,0,0,0
132513,cube,spherical,2.000000,0.460113,33,33,0
132514,cube,spherical,2.000000,0.460113,49,49,0
132526,cube,spherical,2.000000,0.460113,0,0,0
132527,cube,spherical,2.000000,0.460113,0,0,0
132503,cube,spherical,2.000000,0.460113,70,70,0
132506,cube,spherical,2.000000,0.460113,95,95,0
132507,cube,spherical,2.000000,0.460113,4,4,0
132510,cube,spherical,2.000000,0.460113,66,66,0
132488,cube,spherical,2.000000,0.460113,87,87,0
132499,cube,spherical,2.000000,0.460113,93,93,0
132502,cube,spherical,2.000000,0.460113,72,72,0
132491,cube,spherical,2.000000,0.230057,0,0,0
132494,cube,spherical,2.000000,0.230057,0,0,0
132495,cube,spherical,2.000000,0.230057,0,0,0
132498,cube,spherical,2.000000,0.230057,0,0,0
132473,cube,spherical,2.000000,0.460113,62,62,0
132474,cube,spherical,2.000000,0.460113,58,58,0
132475,cube,spherical,2.000000,0.460113,1,1,0
132476,cube,spherical,2.000000,0.460113,0,0,0
132467,cube,spherical,2.000000,0.460113,81,81,0
132468,cube,spherical,2.000000,0.460113,85,85,0
